날짜,지역,재난문자_건수,재난유형_리스트
2025-01-26,강원특별자치도,5,['대설']
2025-01-26,경기도,8,['대설']
2025-01-26,경상남도,4,"['한파', '대설']"
2025-01-26,경상북도,10,['대설']
2025-01-26,대구광역시,1,['대설']
2025-01-26,대전광역시,1,['대설']
2025-01-26,서울특별시,13,"['산불', '대설']"
2025-01-26,세종특별자치시,1,['대설']
2025-01-26,인천광역시,3,['대설']
2025-01-26,전라남도,5,"['한파', '산불', '대설']"
2025-01-26,전북특별자치도,11,['대설']
2025-01-26,충청남도,10,"['한파', '화재', '대설']"
2025-01-26,충청북도,3,['대설']
2025-01-27,강원특별자치도,17,['대설']
2025-01-27,경기도,34,"['강풍', '대설']"
2025-01-27,경상남도,25,"['한파', '교통통제', '대설']"
2025-01-27,경상북도,21,['대설']
2025-01-27,광주광역시,1,['대설']
2025-01-27,대구광역시,1,['대설']
2025-01-27,부산광역시,1,['한파']
2025-01-27,서울특별시,10,"['한파', '대설']"
2025-01-27,세종특별자치시,1,['대설']
2025-01-27,울산광역시,1,['대설']
2025-01-27,인천광역시,3,['대설']
2025-01-27,전라남도,25,"['강풍', '대설']"
2025-01-27,전북특별자치도,29,['대설']
2025-01-27,제주특별자치도,4,"['풍랑', '대설']"
2025-01-27,충청남도,31,"['강풍', '교통사고', '대설']"
2025-01-27,충청북도,16,"['화재', '대설']"
2025-01-28,강원특별자치도,15,"['한파', '강풍', '대설']"
2025-01-28,경기도,32,"['한파', '교통사고', '대설']"
2025-01-28,경상남도,24,"['한파', '대설']"
2025-01-28,경상북도,39,"['한파', '강풍', '대설']"
2025-01-28,광주광역시,1,['대설']
2025-01-28,대구광역시,1,['대설']
2025-01-28,대전광역시,5,['대설']
2025-01-28,서울특별시,5,['대설']
2025-01-28,세종특별자치시,2,['대설']
2025-01-28,인천광역시,3,['대설']
2025-01-28,전라남도,25,['대설']
2025-01-28,전북특별자치도,35,"['교통통제', '대설']"
2025-01-28,제주특별자치도,1,['대설']
2025-01-28,충청남도,32,['대설']
2025-01-28,충청북도,12,"['강풍', '대설']"
2025-01-29,강원특별자치도,6,"['한파', '강풍', '대설']"
2025-01-29,경기도,9,"['한파', '강풍', '화재', '대설']"
2025-01-29,경상남도,13,"['한파', '대설']"
2025-01-29,경상북도,9,"['한파', '강풍', '대설']"
2025-01-29,광주광역시,1,['대설']
2025-01-29,세종특별자치시,2,['대설']
2025-01-29,전라남도,10,['대설']
2025-01-29,전북특별자치도,21,['대설']
2025-01-29,제주특별자치도,2,['대설']
2025-01-29,충청남도,11,"['한파', '대설']"
2025-01-29,충청북도,3,['한파']
2025-01-30,강원특별자치도,2,['대설']
2025-01-30,경기도,4,"['화재', '대설']"
2025-01-30,경상남도,1,['교통사고']
2025-01-30,경상북도,3,"['한파', '화재']"
2025-01-30,서울특별시,2,['대설']
2025-01-30,인천광역시,2,['대설']
2025-01-30,전라남도,2,['화재']
2025-01-30,전북특별자치도,2,['대설']
2025-01-30,충청북도,1,['한파']
2025-01-31,강원특별자치도,1,['대설']
2025-01-31,경기도,2,['대설']
2025-01-31,경상북도,1,['강풍']
2025-01-31,서울특별시,5,"['정전', '대설']"
2025-01-31,인천광역시,2,['대설']
2025-01-31,전라남도,1,['대설']
2025-01-31,전북특별자치도,2,"['화재', '대설']"
2025-02-01,강원특별자치도,2,['대설']
2025-02-01,경기도,2,"['한파', '대설']"
2025-02-01,경상남도,8,"['한파', '대설']"
2025-02-01,부산광역시,1,['산불']
2025-02-01,서울특별시,2,['화재']
2025-02-02,경상남도,5,['한파']
2025-02-02,경상북도,1,['호우']
2025-02-03,강원특별자치도,8,['한파']
2025-02-03,경기도,19,"['한파', '수도']"
2025-02-03,경상남도,14,['한파']
2025-02-03,경상북도,17,"['한파', '강풍', '풍랑']"
2025-02-03,광주광역시,1,['대설']
2025-02-03,대구광역시,2,['한파']
2025-02-03,대전광역시,1,['한파']
2025-02-03,부산광역시,10,['한파']
2025-02-03,서울특별시,9,['한파']
2025-02-03,울산광역시,2,['한파']
2025-02-03,인천광역시,3,['한파']
2025-02-03,전라남도,35,"['한파', '강풍', '대설']"
2025-02-03,전북특별자치도,8,"['한파', '대설']"
2025-02-03,제주특별자치도,1,['대설']
2025-02-03,충청남도,13,"['한파', '화재', '대설']"
2025-02-03,충청북도,9,"['한파', '강풍']"
2025-02-04,강원특별자치도,8,"['한파', '대설']"
2025-02-04,경기도,19,"['한파', '화재', '수도']"
2025-02-04,경상남도,12,['한파']
2025-02-04,경상북도,23,"['한파', '풍랑', '대설']"
2025-02-04,광주광역시,4,['대설']
2025-02-04,대구광역시,2,['한파']
2025-02-04,부산광역시,3,['한파']
2025-02-04,세종특별자치시,2,"['한파', '대설']"
2025-02-04,울산광역시,1,['한파']
2025-02-04,인천광역시,2,"['한파', '대설']"
2025-02-04,전라남도,34,"['한파', '대설']"
2025-02-04,전북특별자치도,14,"['한파', '대설']"
2025-02-04,제주특별자치도,1,['대설']
2025-02-04,충청남도,13,"['한파', '대설']"
2025-02-04,충청북도,7,['한파']
2025-02-05,강원특별자치도,7,"['한파', '대설']"
2025-02-05,경기도,12,['한파']
2025-02-05,경상남도,11,['한파']
2025-02-05,경상북도,14,"['한파', '풍랑', '화재', '강풍']"
2025-02-05,광주광역시,1,['대설']
2025-02-05,대구광역시,1,['한파']
2025-02-05,부산광역시,2,"['한파', '건조']"
2025-02-05,세종특별자치시,1,['대설']
2025-02-05,울산광역시,1,['한파']
2025-02-05,전라남도,21,['대설']
2025-02-05,전북특별자치도,7,"['한파', '대설']"
2025-02-05,제주특별자치도,2,['대설']
2025-02-05,충청남도,16,"['한파', '대설']"
2025-02-05,충청북도,5,['한파']
2025-02-06,강원특별자치도,10,"['한파', '건조', '대설']"
2025-02-06,경기도,23,"['한파', '화재', '대설']"
2025-02-06,경상남도,11,"['한파', '대설']"
2025-02-06,경상북도,16,"['한파', '풍랑', '대설']"
2025-02-06,광주광역시,1,['대설']
2025-02-06,대구광역시,1,['대설']
2025-02-06,부산광역시,4,"['한파', '건조']"
2025-02-06,서울특별시,7,['대설']
2025-02-06,울산광역시,1,['대설']
2025-02-06,인천광역시,4,"['한파', '대설']"
2025-02-06,전라남도,11,['대설']
2025-02-06,전북특별자치도,9,['대설']
2025-02-06,제주특별자치도,1,['대설']
2025-02-06,충청남도,17,"['한파', '대설']"
2025-02-06,충청북도,8,"['한파', '대설']"
2025-02-07,강원특별자치도,9,"['한파', '대설', '지진', '산불', '붕괴']"
2025-02-07,경기도,22,"['한파', '강풍', '대설']"
2025-02-07,경상남도,27,"['한파', '대설']"
2025-02-07,경상북도,33,"['한파', '강풍', '대설']"
2025-02-07,광주광역시,2,['대설']
2025-02-07,대구광역시,6,"['한파', '대설']"
2025-02-07,대전광역시,2,['대설']
2025-02-07,부산광역시,17,"['한파', '교통통제', '대설']"
2025-02-07,서울특별시,5,"['한파', '대설']"
2025-02-07,세종특별자치시,1,['대설']
2025-02-07,울산광역시,2,"['한파', '대설']"
2025-02-07,인천광역시,5,"['한파', '강풍', '대설']"
2025-02-07,전라남도,46,"['한파', '대설', '강풍', '풍랑', '교통통제']"
2025-02-07,전북특별자치도,26,['대설']
2025-02-07,제주특별자치도,5,"['풍랑', '강풍', '대설']"
2025-02-07,충청남도,22,"['한파', '대설', '교통사고', '풍랑', '강풍']"
2025-02-07,충청북도,10,"['한파', '대설', '교통사고', '지진', '화재']"
2025-02-08,강원특별자치도,5,"['한파', '대설']"
2025-02-08,경기도,7,['한파']
2025-02-08,경상남도,15,['한파']
2025-02-08,경상북도,7,"['한파', '대설']"
2025-02-08,광주광역시,1,['대설']
2025-02-08,부산광역시,1,['한파']
2025-02-08,전라남도,11,['대설']
2025-02-08,전북특별자치도,9,"['한파', '대설']"
2025-02-08,제주특별자치도,1,['대설']
2025-02-08,충청남도,1,['대설']
2025-02-08,충청북도,3,"['한파', '화재']"
2025-02-09,강원특별자치도,2,['한파']
2025-02-09,경기도,8,"['한파', '산불', '화재']"
2025-02-09,경상남도,10,['한파']
2025-02-09,경상북도,11,['한파']
2025-02-09,대구광역시,2,"['한파', '화재']"
2025-02-09,부산광역시,2,['한파']
2025-02-09,전라남도,1,['대설']
2025-02-09,전북특별자치도,1,['한파']
2025-02-09,제주특별자치도,1,['대설']
2025-02-09,충청남도,1,['한파']
2025-02-09,충청북도,1,['한파']
2025-02-10,강원특별자치도,2,['한파']
2025-02-10,경기도,5,"['한파', '화재']"
2025-02-10,경상남도,9,['한파']
2025-02-10,경상북도,5,['한파']
2025-02-10,부산광역시,1,['건조']
2025-02-10,울산광역시,2,['화재']
2025-02-10,인천광역시,1,['대설']
2025-02-10,전북특별자치도,3,"['한파', '대설']"
2025-02-10,제주특별자치도,2,['대설']
2025-02-10,충청남도,2,['대설']
2025-02-10,충청북도,4,"['한파', '화재']"
2025-02-11,강원특별자치도,3,['대설']
2025-02-11,경기도,5,"['한파', '대설']"
2025-02-11,경상남도,5,['한파']
2025-02-11,경상북도,3,"['한파', '대설']"
2025-02-11,대구광역시,1,['대설']
2025-02-11,서울특별시,3,"['한파', '대설']"
2025-02-11,세종특별자치시,1,['대설']
2025-02-11,울산광역시,1,['대설']
2025-02-11,인천광역시,1,['대설']
2025-02-11,충청남도,1,['대설']
2025-02-11,충청북도,1,['한파']
2025-02-12,강원특별자치도,4,['대설']
2025-02-12,경기도,11,['대설']
2025-02-12,경상남도,57,"['한파', '교통통제', '대설']"
2025-02-12,경상북도,27,"['한파', '안개', '대설']"
2025-02-12,대구광역시,5,['대설']
2025-02-12,대전광역시,2,['대설']
2025-02-12,부산광역시,9,"['한파', '대설']"
2025-02-12,서울특별시,2,['대설']
2025-02-12,세종특별자치시,2,['대설']
2025-02-12,울산광역시,2,['대설']
2025-02-12,인천광역시,3,['대설']
2025-02-12,전라남도,9,"['환경오염사고', '수도', '대설']"
2025-02-12,전북특별자치도,11,"['안개', '화재', '대설']"
2025-02-12,충청남도,5,['대설']
2025-02-12,충청북도,6,['대설']
2025-02-13,강원특별자치도,2,"['태풍', '산불']"
2025-02-13,경기도,3,"['한파', '화재', '대설']"
2025-02-13,경상남도,8,"['한파', '대설']"
2025-02-13,경상북도,2,"['건조', '대설']"
2025-02-13,충청남도,1,['대설']
2025-02-14,경기도,1,['화재']
2025-02-14,경상남도,2,"['한파', '산불']"
2025-02-14,부산광역시,7,['화재']
2025-02-15,강원특별자치도,2,['지진']
2025-02-15,경기도,1,['한파']
2025-02-15,부산광역시,1,['교통사고']
2025-02-15,서울특별시,2,['화재']
2025-02-15,인천광역시,1,['안개']
2025-02-15,전라남도,2,"['강풍', '수도']"
2025-02-16,강원특별자치도,1,['건조']
2025-02-17,강원특별자치도,1,['건조']
2025-02-17,경상북도,4,"['산불', '대설']"
2025-02-17,대구광역시,1,['화재']
2025-02-17,부산광역시,3,"['한파', '화재']"
2025-02-17,전라남도,2,['테러']
2025-02-18,강원특별자치도,4,['한파']
2025-02-18,경기도,1,['화재']
2025-02-18,경상남도,1,['한파']
2025-02-18,경상북도,7,"['한파', '산불', '대설']"
2025-02-18,부산광역시,1,['한파']
2025-02-18,울산광역시,1,['건조']
2025-02-18,전라남도,2,['강풍']
2025-02-18,충청남도,1,['화재']
2025-02-18,충청북도,3,"['한파', '산불']"
2025-02-19,강원특별자치도,2,"['한파', '산불']"
2025-02-19,경기도,1,['화재']
2025-02-19,경상남도,2,['한파']
2025-02-19,경상북도,9,"['한파', '산불', '건조']"
2025-02-19,울산광역시,1,['화재']
2025-02-19,충청북도,3,"['한파', '산불']"
2025-02-20,강원특별자치도,1,['한파']
2025-02-20,경기도,1,['화재']
2025-02-20,경상남도,4,"['한파', '산불', '건조']"
2025-02-20,경상북도,10,"['한파', '산불', '화재', '대설']"
2025-02-20,전라남도,2,['수도']
2025-02-20,충청남도,1,['산불']
2025-02-20,충청북도,3,['한파']
2025-02-21,강원특별자치도,6,"['한파', '산불', '건조']"
2025-02-21,경기도,2,"['한파', '화재']"
2025-02-21,경상남도,3,['한파']
2025-02-21,경상북도,9,"['한파', '산불', '대설']"
2025-02-21,전라남도,3,"['산불', '건조']"
2025-02-21,충청북도,3,"['한파', '산불']"
2025-02-22,강원특별자치도,1,['한파']
2025-02-22,경기도,1,['화재']
2025-02-22,경상남도,3,['한파']
2025-02-22,경상북도,6,"['한파', '산불']"
2025-02-22,대전광역시,1,['산불']
2025-02-22,충청남도,1,['대설']
2025-02-22,충청북도,3,"['한파', '통신', '대설']"
2025-02-23,강원특별자치도,1,['한파']
2025-02-23,경기도,1,['화재']
2025-02-23,경상남도,3,['한파']
2025-02-23,경상북도,7,"['한파', '산불']"
2025-02-23,부산광역시,1,['산불']
2025-02-23,전라남도,6,"['강풍', '대설']"
2025-02-24,강원특별자치도,1,['산불']
2025-02-24,경기도,2,['산불']
2025-02-24,경상남도,2,['한파']
2025-02-24,경상북도,21,"['한파', '산불', '건조']"
2025-02-24,부산광역시,2,"['건조', '교통']"
2025-02-24,제주특별자치도,1,['대설']
2025-02-25,강원특별자치도,1,['산불']
2025-02-25,경기도,2,['교통사고']
2025-02-25,경상남도,1,['한파']
2025-02-25,경상북도,6,"['산불', '화재']"
2025-02-25,부산광역시,1,['건조']
2025-02-25,서울특별시,6,['수도']
2025-02-26,경기도,7,"['교통통제', '교통사고', '산불', '화재']"
2025-02-26,경상북도,2,"['산불', '건조']"
2025-02-26,부산광역시,1,['건조']
2025-02-26,서울특별시,1,['수도']
2025-02-26,전라남도,1,['산불']
2025-02-26,전북특별자치도,1,['화재']
2025-02-26,충청남도,1,['화재']
2025-02-26,충청북도,2,"['산불', '화재']"
2025-02-27,경기도,4,"['산불', '화재']"
2025-02-27,경상남도,1,['화재']
2025-02-27,경상북도,2,['산불']
2025-02-27,부산광역시,1,['건조']
2025-02-27,전라남도,2,['산불']
2025-02-27,전북특별자치도,1,['건조']
2025-02-27,충청남도,1,['교통통제']
2025-02-27,충청북도,2,['산불']
2025-02-28,강원특별자치도,4,"['산불', '대설']"
2025-02-28,경기도,6,"['산불', '화재']"
2025-02-28,경상북도,2,['산불']
2025-02-28,전라남도,1,['산불']
2025-02-28,충청남도,1,['통신']
2025-02-28,충청북도,1,['산불']
2025-03-01,강원특별자치도,1,['대설']
2025-03-01,경기도,4,"['산불', '화재']"
2025-03-01,경상북도,2,"['강풍', '산불']"
2025-03-01,부산광역시,1,['화재']
2025-03-01,서울특별시,1,['교통사고']
2025-03-02,강원특별자치도,11,['대설']
2025-03-02,경기도,3,"['화재', '대설']"
2025-03-02,경상북도,6,"['풍랑', '대설']"
2025-03-02,대구광역시,1,['대설']
2025-03-02,서울특별시,1,['대설']
2025-03-02,인천광역시,2,['대설']
2025-03-02,충청북도,1,['대설']
2025-03-03,강원특별자치도,21,['대설']
2025-03-03,경기도,8,['대설']
2025-03-03,경상남도,6,"['풍랑', '호우', '대설']"
2025-03-03,경상북도,37,"['풍랑', '화재', '대설']"
2025-03-03,대구광역시,1,['대설']
2025-03-03,부산광역시,7,"['풍랑', '강풍']"
2025-03-03,울산광역시,1,['정전']
2025-03-03,전라남도,1,['강풍']
2025-03-03,전북특별자치도,1,['강풍']
2025-03-03,제주특별자치도,3,"['강풍', '풍랑']"
2025-03-03,충청북도,6,['대설']
2025-03-04,강원특별자치도,14,"['정전', '대설']"
2025-03-04,경기도,3,"['교통사고', '대설']"
2025-03-04,경상남도,15,"['교통통제', '풍랑', '대설']"
2025-03-04,경상북도,18,"['풍랑', '대설']"
2025-03-04,대구광역시,1,['대설']
2025-03-04,울산광역시,2,['대설']
2025-03-04,전북특별자치도,1,['대설']
2025-03-04,충청북도,3,['대설']
2025-03-05,경기도,1,['화재']
2025-03-05,경상남도,2,['교통사고']
2025-03-05,경상북도,2,['대설']
2025-03-06,강원특별자치도,1,['대설']
2025-03-06,세종특별자치시,1,['수도']
2025-03-07,경기도,3,['화재']
2025-03-08,경기도,1,['수도']
2025-03-08,경상북도,1,['통신']
2025-03-08,서울특별시,1,['화재']
2025-03-08,인천광역시,1,['안개']
2025-03-09,전라남도,1,['화재']
2025-03-10, 부천시,1,['화재']
2025-03-10,경기도,2,"['산불', '미세먼지']"
2025-03-10,부산광역시,2,['화재']
2025-03-10,서울특별시,1,['미세먼지']
2025-03-11,강원특별자치도,1,['산불']
2025-03-11,경기도,2,"['산불', '미세먼지']"
2025-03-11,경상남도,4,"['산불', '화재']"
2025-03-11,서울특별시,1,['교통사고']
2025-03-12,강원특별자치도,1,['산불']
2025-03-12,경상남도,3,['산불']
2025-03-12,인천광역시,1,['황사']
2025-03-12,전북특별자치도,1,['건조']
2025-03-13,강원특별자치도,1,['산불']
2025-03-13,경기도,3,"['안개', '화재']"
2025-03-13,경상남도,1,['산불']
2025-03-13,부산광역시,2,['산불']
2025-03-13,인천광역시,1,['황사']
2025-03-13,전라남도,1,['산불']
2025-03-14,강원특별자치도,1,['대설']
2025-03-14,경기도,5,"['산불', '화재']"
2025-03-14,경상북도,3,"['강풍', '산불']"
2025-03-14,부산광역시,7,"['산불', '화재']"
2025-03-14,인천광역시,1,['화재']
2025-03-14,전라남도,2,"['가축질병', '산불']"
2025-03-14,충청북도,2,['산불']
2025-03-15,강원특별자치도,6,"['산불', '대설']"
2025-03-15,경기도,4,['산불']
2025-03-15,경상북도,2,['풍랑']
2025-03-15,대구광역시,1,['화재']
2025-03-15,부산광역시,2,['교통사고']
2025-03-15,전라남도,3,"['가축질병', '강풍']"
2025-03-15,제주특별자치도,2,"['강풍', '풍랑']"
2025-03-15,충청북도,1,['화재']
2025-03-16,강원특별자치도,9,['대설']
2025-03-16,경기도,2,['대설']
2025-03-16,경상남도,4,"['강풍', '교통사고', '대설']"
2025-03-16,경상북도,1,['풍랑']
2025-03-16,인천광역시,1,['산불']
2025-03-16,전라남도,23,"['가축질병', '강풍', '화재', '풍랑']"
2025-03-16,제주특별자치도,3,"['강풍', '풍랑']"
2025-03-17,강원특별자치도,13,['대설']
2025-03-17,경기도,6,"['한파', '화재', '대설']"
2025-03-17,경상남도,6,"['강풍', '대설']"
2025-03-17,경상북도,9,"['풍랑', '대설']"
2025-03-17,광주광역시,1,['강풍']
2025-03-17,대구광역시,1,['대설']
2025-03-17,부산광역시,8,"['한파', '대설']"
2025-03-17,울산광역시,1,['대설']
2025-03-17,인천광역시,5,"['화재', '대설']"
2025-03-17,전라남도,7,"['가축질병', '강풍', '화재']"
2025-03-17,전북특별자치도,1,['대설']
2025-03-17,충청남도,4,['대설']
2025-03-17,충청북도,2,['대설']
2025-03-18,강원특별자치도,22,"['풍랑', '대설']"
2025-03-18,경기도,17,['대설']
2025-03-18,경상남도,10,"['강풍', '대설']"
2025-03-18,경상북도,26,"['풍랑', '강풍', '대설']"
2025-03-18,광주광역시,1,['대설']
2025-03-18,대구광역시,2,['화재']
2025-03-18,부산광역시,3,['대설']
2025-03-18,서울특별시,6,['대설']
2025-03-18,세종특별자치시,1,['대설']
2025-03-18,울산광역시,2,['대설']
2025-03-18,인천광역시,2,['대설']
2025-03-18,전라남도,19,"['대설', '가축질병', '교통사고', '강풍', '화재']"
2025-03-18,전북특별자치도,15,"['풍랑', '강풍', '대설']"
2025-03-18,제주특별자치도,1,['대설']
2025-03-18,충청남도,9,"['강풍', '대설']"
2025-03-18,충청북도,12,['대설']
2025-03-19,경상북도,4,['대설']
2025-03-19,세종특별자치시,1,['대설']
2025-03-19,울산광역시,1,['교통통제']
2025-03-19,전라남도,2,"['한파', '가축질병']"
2025-03-19,충청북도,2,['대설']
2025-03-20,경상남도,2,['산불']
2025-03-20,서울특별시,1,['화재']
2025-03-20,전라남도,5,"['가축질병', '산불']"
2025-03-21,강원특별자치도,3,"['강풍', '산불']"
2025-03-21,경기도,1,['화재']
2025-03-21,경상남도,11,['산불']
2025-03-21,대구광역시,4,['화재']
2025-03-21,전라남도,5,"['가축질병', '산불']"
2025-03-22,강원특별자치도,3,"['산불', '가뭄']"
2025-03-22,경기도,10,"['산불', '화재']"
2025-03-22,경상남도,35,"['산불', '화재']"
2025-03-22,경상북도,30,"['강풍', '산불', '가뭄']"
2025-03-22,대구광역시,5,"['산불', '화재']"
2025-03-22,부산광역시,4,"['산불', '화재']"
2025-03-22,울산광역시,5,['산불']
2025-03-22,전라남도,10,"['가축질병', '산불']"
2025-03-22,전북특별자치도,4,['산불']
2025-03-22,충청북도,1,['산불']
2025-03-23,강원특별자치도,2,['산불']
2025-03-23,경기도,11,"['산불', '교통사고', '화재']"
2025-03-23,경상남도,25,['산불']
2025-03-23,경상북도,25,"['교통통제', '산불', '건조', '미세먼지']"
2025-03-23,대구광역시,5,['산불']
2025-03-23,대전광역시,1,['산불']
2025-03-23,부산광역시,1,['산불']
2025-03-23,서울특별시,3,"['산불', '화재']"
2025-03-23,세종특별자치시,1,['산불']
2025-03-23,인천광역시,3,['산불']
2025-03-23,전라남도,22,"['가축질병', '산불']"
2025-03-23,전북특별자치도,13,['산불']
2025-03-23,제주특별자치도,1,['산불']
2025-03-23,충청남도,3,['산불']
2025-03-23,충청북도,8,['산불']
2025-03-24,강원특별자치도,3,"['산불', '전염병']"
2025-03-24,경기도,1,['산불']
2025-03-24,경상남도,16,['산불']
2025-03-24,경상북도,52,"['산불', '건조', '미세먼지']"
2025-03-24,대구광역시,5,['산불']
2025-03-24,부산광역시,1,['산불']
2025-03-24,서울특별시,1,['수도']
2025-03-24,세종특별자치시,2,['산불']
2025-03-24,울산광역시,1,['산불']
2025-03-24,인천광역시,2,"['산불', '화재']"
2025-03-24,전라남도,15,"['가축질병', '산불']"
2025-03-24,전북특별자치도,8,"['산불', '화재']"
2025-03-24,제주특별자치도,3,"['산불', '화재']"
2025-03-24,충청남도,1,['산불']
2025-03-24,충청북도,2,['산불']
2025-03-25,강원특별자치도,14,"['강풍', '산불', '가뭄']"
2025-03-25,경기도,17,"['강풍', '산불', '화재']"
2025-03-25,경상남도,28,"['산불', '미세먼지']"
2025-03-25,경상북도,159,"['건조', '미세먼지', '강풍', '산불', '화재']"
2025-03-25,광주광역시,1,['산불']
2025-03-25,대구광역시,5,"['강풍', '산불']"
2025-03-25,대전광역시,2,"['강풍', '미세먼지']"
2025-03-25,부산광역시,11,['산불']
2025-03-25,서울특별시,6,"['강풍', '산불']"
2025-03-25,세종특별자치시,2,['산불']
2025-03-25,울산광역시,17,['산불']
2025-03-25,인천광역시,1,['산불']
2025-03-25,전라남도,22,"['가축질병', '강풍', '산불', '화재']"
2025-03-25,전북특별자치도,19,"['황사', '산불', '강풍', '미세먼지']"
2025-03-25,제주특별자치도,1,['산불']
2025-03-25,충청남도,13,"['강풍', '산불']"
2025-03-25,충청북도,8,"['강풍', '산불']"
2025-03-26,강원특별자치도,11,"['산불', '화재', '가뭄']"
2025-03-26,경기도,10,"['산불', '화재']"
2025-03-26,경상남도,30,"['산불', '건조']"
2025-03-26,경상북도,79,"['산불', '미세먼지']"
2025-03-26,대구광역시,8,['산불']
2025-03-26,부산광역시,6,['산불']
2025-03-26,서울특별시,3,"['산불', '화재']"
2025-03-26,세종특별자치시,1,['산불']
2025-03-26,울산광역시,9,['산불']
2025-03-26,인천광역시,6,"['산불', '화재']"
2025-03-26,전라남도,17,"['가축질병', '산불']"
2025-03-26,전북특별자치도,17,"['황사', '산불']"
2025-03-26,제주특별자치도,1,['산불']
2025-03-26,충청남도,3,['산불']
2025-03-26,충청북도,8,['산불']
2025-03-27,강원특별자치도,11,"['강풍', '산불']"
2025-03-27,경기도,5,"['산불', '화재']"
2025-03-27,경상남도,17,['산불']
2025-03-27,경상북도,37,"['산불', '미세먼지']"
2025-03-27,대구광역시,3,['산불']
2025-03-27,부산광역시,2,['산불']
2025-03-27,서울특별시,1,['산불']
2025-03-27,울산광역시,1,['산불']
2025-03-27,인천광역시,3,"['정전', '산불']"
2025-03-27,전라남도,17,"['가축질병', '강풍', '산불']"
2025-03-27,전북특별자치도,8,['산불']
2025-03-27,충청남도,3,['산불']
2025-03-27,충청북도,4,['산불']
2025-03-28,강원특별자치도,8,"['산불', '대설']"
2025-03-28,경기도,6,"['산불', '화재']"
2025-03-28,경상남도,22,"['강풍', '산불']"
2025-03-28,경상북도,12,['산불']
2025-03-28,대구광역시,3,['산불']
2025-03-28,부산광역시,3,['산불']
2025-03-28,세종특별자치시,1,['산불']
2025-03-28,인천광역시,3,['산불']
2025-03-28,전라남도,21,"['가축질병', '산불']"
2025-03-28,전북특별자치도,9,['산불']
2025-03-28,충청남도,6,"['강풍', '산불']"
2025-03-28,충청북도,3,['산불']
2025-03-29,강원특별자치도,8,['산불']
2025-03-29,경기도,6,['산불']
2025-03-29,경상남도,34,['산불']
2025-03-29,경상북도,12,"['교통통제', '산불']"
2025-03-29,대구광역시,4,['산불']
2025-03-29,대전광역시,1,['산불']
2025-03-29,부산광역시,1,['산불']
2025-03-29,세종특별자치시,1,['산불']
2025-03-29,울산광역시,1,['산불']
2025-03-29,인천광역시,2,['산불']
2025-03-29,전라남도,18,"['가축질병', '산불']"
2025-03-29,전북특별자치도,10,"['산불', '화재']"
2025-03-29,충청남도,8,"['강풍', '산불']"
2025-03-29,충청북도,4,['산불']
2025-03-30,강원특별자치도,6,"['산불', '건조']"
2025-03-30,경기도,7,['산불']
2025-03-30,경상남도,26,['산불']
2025-03-30,경상북도,12,['산불']
2025-03-30,대구광역시,3,['산불']
2025-03-30,대전광역시,1,['산불']
2025-03-30,세종특별자치시,1,['산불']
2025-03-30,울산광역시,1,['산불']
2025-03-30,인천광역시,5,['산불']
2025-03-30,전라남도,24,"['가축질병', '산불']"
2025-03-30,전북특별자치도,11,['산불']
2025-03-30,충청남도,5,['산불']
2025-03-30,충청북도,5,['산불']
2025-03-31,강원특별자치도,8,"['산불', '건조']"
2025-03-31,경기도,5,['산불']
2025-03-31,경상남도,16,['산불']
2025-03-31,경상북도,9,['산불']
2025-03-31,대구광역시,2,['산불']
2025-03-31,서울특별시,1,['교통']
2025-03-31,세종특별자치시,1,['산불']
2025-03-31,인천광역시,2,['산불']
2025-03-31,전라남도,17,"['가축질병', '산불']"
2025-03-31,전북특별자치도,9,['산불']
2025-03-31,충청남도,3,['산불']
2025-03-31,충청북도,6,['산불']
2025-04-01,강원특별자치도,8,['산불']
2025-04-01,경기도,4,['산불']
2025-04-01,경상남도,22,"['산불', '화재']"
2025-04-01,경상북도,8,['산불']
2025-04-01,대구광역시,11,['산불']
2025-04-01,세종특별자치시,1,['산불']
2025-04-01,인천광역시,4,['산불']
2025-04-01,전라남도,20,['산불']
2025-04-01,전북특별자치도,13,['산불']
2025-04-01,충청남도,2,['산불']
2025-04-01,충청북도,5,['산불']
2025-04-02,강원특별자치도,8,['산불']
2025-04-02,경기도,10,"['산불', '화재', '환경오염사고']"
2025-04-02,경상남도,24,['산불']
2025-04-02,경상북도,14,['산불']
2025-04-02,대구광역시,13,['산불']
2025-04-02,부산광역시,1,['산불']
2025-04-02,인천광역시,3,['산불']
2025-04-02,전라남도,19,"['가축질병', '산불', '화재']"
2025-04-02,전북특별자치도,9,['산불']
2025-04-02,제주특별자치도,1,['산불']
2025-04-02,충청남도,6,"['산불', '화재']"
2025-04-02,충청북도,3,['산불']
2025-04-03,강원특별자치도,7,['산불']
2025-04-03,경기도,13,"['교통사고', '산불', '화재']"
2025-04-03,경상남도,32,['산불']
2025-04-03,경상북도,6,['산불']
2025-04-03,대구광역시,10,['산불']
2025-04-03,부산광역시,1,['산불']
2025-04-03,세종특별자치시,1,['산불']
2025-04-03,울산광역시,2,['교통사고']
2025-04-03,인천광역시,4,['산불']
2025-04-03,전라남도,17,['산불']
2025-04-03,전북특별자치도,10,['산불']
2025-04-03,충청남도,2,['산불']
2025-04-03,충청북도,2,['산불']
2025-04-04,강원특별자치도,9,['산불']
